CSDUID,CSDNAME,Type,Price,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type,Population,Province,combined_coordinates
3520005,Toronto,Apartment,2950.0,2.0,1.0,0,1,1,900.0,1 Year,3025647,Ontario,"43.6674711,-79.4083169"
3520005,Toronto,Basement,1200.0,0.5,1.0,1,1,1,300.0,Month-to-month,3025647,Ontario,"43.66742,-79.3531561"
3520005,Toronto,Apartment,1900.0,1.0,1.0,0,1,1,648.0,1 Year,3025647,Ontario,"43.6674043,-79.3826885"
3520005,Toronto,Apartment,1950.0,1.0,1.0,0,1,1,691.0,1 Year,3025647,Ontario,"43.6674043,-79.3826885"
3520005,Toronto,House,3000.0,2.5,1.0,0,0,0,900.0,1 Year,3025647,Ontario,"43.6672873,-79.3178605"
3520005,Toronto,Apartment,2295.0,2.0,1.0,0,1,1,328.0,1 Year,3025647,Ontario,"43.6672764,-79.3872066"
3520005,Toronto,Condo,3000.0,2.0,2.0,0,1,1,788.0,1 Year,3025647,Ontario,"43.6672707,-79.3737536"
3520005,Toronto,Apartment,2050.0,2.0,1.0,0,1,1,143.0,1 Year,3025647,Ontario,"43.6672707,-79.3737536"
3520005,Toronto,Apartment,2700.0,2.0,1.0,0,1,1,676.0,1 Year,3025647,Ontario,"43.6672504,-79.3403069"
3520005,Toronto,Apartment,2300.0,1.0,1.0,0,1,1,700.0,1 Year,3025647,Ontario,"43.6672287,-79.4375116"
3520005,Toronto,Condo,2400.0,1.0,1.0,0,1,1,680.0,1 Year,3025647,Ontario,"43.6672133,-79.3822783"
3520005,Toronto,Condo,3600.0,2.5,2.0,0,1,1,850.0,1 Year,3025647,Ontario,"43.6672133,-79.3822783"
3520005,Toronto,Condo,2700.0,1.5,1.0,0,1,1,592.0,1 Year,3025647,Ontario,"43.6672068,-79.3891609"
3520005,Toronto,Apartment,1225.0,0.5,1.0,0,1,1,230.0,1 Year,3025647,Ontario,"43.6672056,-79.4456561"
3520005,Toronto,Apartment,1250.0,0.5,1.0,0,1,1,230.0,1 Year,3025647,Ontario,"43.6672056,-79.4456561"
3520005,Toronto,Apartment,1275.0,0.5,1.0,0,1,1,230.0,1 Year,3025647,Ontario,"43.6672056,-79.4456561"
3520005,Toronto,Apartment,1800.0,1.0,1.0,1,1,1,658.0,1 Year,3025647,Ontario,"43.6671869,-79.3459396"
3520005,Toronto,Apartment,2495.0,2.0,1.0,0,0,1,850.0,Not Available,3025647,Ontario,"43.6671382,-79.3821233"
3520005,Toronto,Basement,1800.0,1.0,1.0,0,0,1,700.0,1 Year,3025647,Ontario,"43.6671317,-79.4356789"
3520005,Toronto,Condo,2100.0,1.0,1.0,0,0,1,155.0,1 Year,3025647,Ontario,"43.6668307,-79.3747765"
3520005,Toronto,Basement,1850.0,2.0,1.0,0,0,1,950.0,1 Year,3025647,Ontario,"43.6668115,-79.4107795"
3520005,Toronto,Basement,2550.0,3.0,1.0,1,1,1,900.0,1 Year,3025647,Ontario,"43.6668115,-79.4107795"
3520005,Toronto,Apartment,3200.0,4.0,1.5,1,1,1,1200.0,1 Year,3025647,Ontario,"43.6668115,-79.4107795"
3520005,Toronto,Condo,1875.0,1.0,1.0,1,1,1,430.0,1 Year,3025647,Ontario,"43.6667218,-79.3876249"
3520005,Toronto,Condo,1995.0,1.5,2.0,0,1,1,600.0,1 Year,3025647,Ontario,"43.6666976,-79.4482711"
3520005,Toronto,Apartment,2600.0,2.0,2.0,0,0,0,699.0,1 Year,3025647,Ontario,"43.6666976,-79.4482711"
3520005,Toronto,Apartment,2745.0,2.0,1.0,0,0,0,750.0,Not Available,3025647,Ontario,"43.6666636,-79.3326688"
3520005,Toronto,Apartment,2900.0,2.0,1.0,0,0,0,750.0,Not Available,3025647,Ontario,"43.6666636,-79.3326688"
3520005,Toronto,Condo,5500.0,2.0,2.0,0,0,1,1100.0,Not Available,3025647,Ontario,"43.6665166,-79.384865"
3520005,Toronto,Apartment,1750.0,1.0,1.0,0,1,1,700.0,Month-to-month,3025647,Ontario,"43.6664199,-79.3875585"
3520005,Toronto,Apartment,2275.0,2.0,1.0,0,1,1,795.0,1 Year,3025647,Ontario,"43.6663846,-79.466697"
3520005,Toronto,Apartment,3100.0,3.0,1.0,1,0,1,1100.0,Not Available,3025647,Ontario,"43.666383,-79.4467429"
3520005,Toronto,Apartment,2121.0,1.0,1.0,1,1,0,710.0,1 Year,3025647,Ontario,"43.6663484,-79.3753674"
3520005,Toronto,Apartment,1400.0,1.0,1.0,0,1,0,475.0,1 Year,3025647,Ontario,"43.6663222,-79.3044782"
3520005,Toronto,Basement,1450.0,1.0,1.0,0,0,0,800.0,1 Year,3025647,Ontario,"43.6663215,-79.3341776"
3520005,Toronto,Apartment,3200.0,2.0,1.0,0,0,1,995.0,Not Available,3025647,Ontario,"43.6662935,-79.3173083"
3520005,Toronto,Condo,2100.0,1.0,1.0,1,1,1,115.0,1 Year,3025647,Ontario,"43.6662549,-79.3755059"
3520005,Toronto,Apartment,1869.0,0.5,1.0,0,1,1,399.0,1 Year,3025647,Ontario,"43.6662442,-79.3821494"
3520005,Toronto,Condo,2250.0,1.0,1.0,0,0,1,467.0,Month-to-month,3025647,Ontario,"43.6662388,-79.3848314"
3520005,Toronto,Duplex/Triplex,1475.0,1.0,1.0,0,0,1,750.0,1 Year,3025647,Ontario,"43.6661388,-79.3194538"
3520005,Toronto,Apartment,2148.0,1.0,1.0,0,1,0,729.0,1 Year,3025647,Ontario,"43.666131,-79.380243"
3520005,Toronto,Apartment,1983.0,1.0,1.0,0,1,0,654.0,1 Year,3025647,Ontario,"43.666131,-79.380243"
3520005,Toronto,Apartment,1882.0,1.0,1.0,0,1,0,478.0,1 Year,3025647,Ontario,"43.666131,-79.380243"
3520005,Toronto,Condo,3000.0,2.0,1.0,1,0,0,650.0,1 Year,3025647,Ontario,"43.666111,-79.384413"
3520005,Toronto,Apartment,3100.0,3.0,1.0,0,1,1,800.0,1 Year,3025647,Ontario,"43.6661041,-79.4071736"
3520005,Toronto,Apartment,2395.0,1.5,1.0,0,0,0,567.0,1 Year,3025647,Ontario,"43.6660964,-79.3873217"
3520005,Toronto,Condo,2200.0,1.5,1.0,1,1,1,600.0,1 Year,3025647,Ontario,"43.6660905,-79.3864149"
3520005,Toronto,Apartment,1500.0,0.5,1.0,0,1,1,1500.0,1 Year,3025647,Ontario,"43.6660873,-79.4674881"
3520005,Toronto,Apartment,1500.0,0.5,1.0,0,1,1,1600.0,1 Year,3025647,Ontario,"43.6660114,-79.4662753"
3520005,Toronto,Apartment,3450.0,3.5,2.0,0,1,1,1800.0,1 Year,3025647,Ontario,"43.6659134,-79.4775952"
3520005,Toronto,Condo,3400.0,2.0,2.0,0,1,0,770.0,1 Year,3025647,Ontario,"43.6658599,-79.3831599"
3520005,Toronto,Condo,2350.0,1.0,1.0,1,1,1,550.0,1 Year,3025647,Ontario,"43.6658599,-79.3831599"
3520005,Toronto,Condo,2400.0,1.5,1.0,0,1,0,579.0,1 Year,3025647,Ontario,"43.6658599,-79.3831599"
3520005,Toronto,Apartment,2050.0,1.0,1.0,1,1,1,650.0,Month-to-month,3025647,Ontario,"43.6658599,-79.3831599"
3520005,Toronto,Apartment,1898.0,1.0,1.0,1,1,0,478.0,1 Year,3025647,Ontario,"43.6658144,-79.383813"
3520005,Toronto,Apartment,1822.0,0.5,1.0,1,1,0,531.0,1 Year,3025647,Ontario,"43.6658144,-79.383813"
3520005,Toronto,Apartment,2041.0,1.0,1.0,1,1,0,590.0,1 Year,3025647,Ontario,"43.6658144,-79.383813"
3520005,Toronto,Apartment,2300.0,1.0,1.0,0,1,0,640.0,1 Year,3025647,Ontario,"43.6657586,-79.3856777"
3520005,Toronto,Basement,950.0,0.5,1.0,1,1,1,250.0,1 Year,3025647,Ontario,"43.6656993,-79.3755148"
3520005,Toronto,Townhouse,1800.0,1.0,1.0,0,0,1,700.0,Not Available,3025647,Ontario,"43.6656718,-79.471597"
3520005,Toronto,Apartment,2099.0,1.0,1.0,0,0,1,780.0,1 Year,3025647,Ontario,"43.6656527,-79.3806087"
3520005,Toronto,Apartment,2019.0,1.0,1.0,0,0,1,624.0,1 Year,3025647,Ontario,"43.6656527,-79.3806087"
3520005,Toronto,Condo,3000.0,2.0,2.0,0,0,0,710.0,1 Year,3025647,Ontario,"43.6656342,-79.3825671"
3520005,Toronto,Condo,2400.0,1.0,1.0,1,1,1,660.0,1 Year,3025647,Ontario,"43.6656128,-79.386063"
3520005,Toronto,Apartment,1709.0,0.5,1.0,0,1,1,422.0,1 Year,3025647,Ontario,"43.6655862,-79.3798609"
3520005,Toronto,Apartment,2589.0,2.0,1.0,0,1,1,935.0,1 Year,3025647,Ontario,"43.6655862,-79.3798609"
3520005,Toronto,Basement,1200.0,1.0,1.0,0,0,0,1400.0,1 Year,3025647,Ontario,"43.6655807,-79.3280721"
3520005,Toronto,Apartment,1548.0,0.5,1.0,0,0,0,774.0,Not Available,3025647,Ontario,"43.6655675,-79.465161"
3520005,Toronto,Duplex/Triplex,1795.0,1.0,1.0,0,0,1,625.0,1 Year,3025647,Ontario,"43.66556,-79.4949005"
3520005,Toronto,Condo,2200.0,1.0,1.0,0,0,0,450.0,1 Year,3025647,Ontario,"43.6655376,-79.3882078"
3520005,Toronto,Condo,2400.0,1.0,1.0,0,1,1,550.0,1 Year,3025647,Ontario,"43.6655376,-79.3882078"
3520005,Toronto,Apartment,2150.0,1.0,1.0,1,1,1,674.0,1 Year,3025647,Ontario,"43.6655376,-79.3882078"
3520005,Toronto,Condo,2150.0,1.0,1.0,0,1,1,590.0,1 Year,3025647,Ontario,"43.6655093,-79.44771"
3520005,Toronto,Apartment,1800.0,2.0,1.0,0,0,1,750.0,1 Year,3025647,Ontario,"43.6655015,-79.4072927"
3520005,Toronto,Apartment,3600.0,3.0,1.0,1,1,1,1.0,1 Year,3025647,Ontario,"43.6655015,-79.4072927"
3520005,Toronto,Apartment,3600.0,3.0,1.0,1,1,1,1.0,1 Year,3025647,Ontario,"43.6655015,-79.4072927"
3520005,Toronto,Condo,2300.0,1.0,1.0,0,1,0,481.0,1 Year,3025647,Ontario,"43.6654663,-79.3830642"
3520005,Toronto,Apartment,1950.0,1.5,1.0,1,1,1,850.0,1 Year,3025647,Ontario,"43.6654544,-79.4280156"
3520005,Toronto,Apartment,1800.0,1.0,1.0,1,1,1,900.0,1 Year,3025647,Ontario,"43.6654254,-79.4181668"
3520005,Toronto,Duplex/Triplex,3000.0,2.0,2.0,0,0,0,900.0,1 Year,3025647,Ontario,"43.6653962,-79.4051507"
3520005,Toronto,Condo,2295.0,0.5,1.0,1,0,1,500.0,1 Year,3025647,Ontario,"43.6653645,-79.387934"
3520005,Toronto,Apartment,2200.0,1.5,1.0,0,0,0,605.0,1 Year,3025647,Ontario,"43.6652994,-79.4476767"
3520005,Toronto,Condo,2950.0,3.0,1.0,0,0,1,1100.0,1 Year,3025647,Ontario,"43.6652246,-79.4741677"
3520005,Toronto,Condo,2950.0,3.0,1.0,0,0,1,1100.0,1 Year,3025647,Ontario,"43.6652246,-79.4741677"
3520005,Toronto,Apartment,2000.0,1.0,1.0,0,0,0,800.0,1 Year,3025647,Ontario,"43.6652246,-79.4741677"
3520005,Toronto,Apartment,2975.0,1.5,1.0,0,0,1,725.0,1 Year,3025647,Ontario,"43.6652017,-79.4627417"
3520005,Toronto,Condo,2950.0,2.0,2.0,0,0,0,600.0,1 Year,3025647,Ontario,"43.6651973,-79.38881"
3520005,Toronto,Apartment,1750.0,1.0,1.5,0,1,1,650.0,1 Year,3025647,Ontario,"43.6650858,-79.481462"
3520005,Toronto,Apartment,2600.0,2.0,1.0,1,1,1,950.0,1 Year,3025647,Ontario,"43.6649319,-79.4160562"
3520005,Toronto,Condo,2400.0,1.5,1.5,0,1,1,720.0,1 Year,3025647,Ontario,"43.6649162,-79.44771"
3520005,Toronto,Condo,2500.0,2.0,2.0,0,0,0,700.0,Month-to-month,3025647,Ontario,"43.6648858,-79.3624838"
3520005,Toronto,Apartment,3195.0,3.0,2.0,0,0,0,870.0,1 Year,3025647,Ontario,"43.6647869,-79.4704441"
3520005,Toronto,Condo,2950.0,1.0,1.0,0,1,0,590.0,1 Year,3025647,Ontario,"43.6647727,-79.3869867"
3520005,Toronto,Apartment,2100.0,1.0,1.0,0,1,1,500.0,1 Year,3025647,Ontario,"43.6647727,-79.3869867"
3520005,Toronto,House,4700.0,3.0,3.0,0,0,0,2055.0,1 Year,3025647,Ontario,"43.6647482,-79.3324607"
3520005,Toronto,House,1088.0,1.0,1.0,1,1,1,170.0,1 Year,3025647,Ontario,"43.6646381,-79.4065579"
3520005,Toronto,House,2800.0,3.5,1.5,0,0,0,1100.0,1 Year,3025647,Ontario,"43.6646182,-79.4416764"
3520005,Toronto,Apartment,2429.0,2.0,1.0,0,1,1,887.0,1 Year,3025647,Ontario,"43.6646105,-79.3821453"
3520005,Toronto,Apartment,1775.0,1.5,1.0,0,1,1,700.0,1 Year,3025647,Ontario,"43.6645959,-79.47698"
3520005,Toronto,Condo,2599.0,1.5,1.0,0,1,1,588.0,Month-to-month,3025647,Ontario,"43.6645795,-79.4106917"
3520005,Toronto,Condo,3550.0,2.0,2.0,0,1,0,738.0,1 Year,3025647,Ontario,"43.6645669,-79.3853432"
3520005,Toronto,Apartment,2300.0,3.5,1.0,0,1,1,1.0,1 Year,3025647,Ontario,"43.6645645,-79.4558854"
3520005,Toronto,Apartment,2300.0,2.0,1.0,0,1,1,950.0,1 Year,3025647,Ontario,"43.6644101,-79.3258714"
3520005,Toronto,Condo,2400.0,1.5,1.0,0,0,0,580.0,Month-to-month,3025647,Ontario,"43.664355,-79.3871427"
3520005,Toronto,Condo,2600.0,1.5,1.0,0,1,0,579.0,1 Year,3025647,Ontario,"43.664355,-79.3871427"
3520005,Toronto,Condo,3200.0,2.5,2.0,1,1,1,1200.0,1 Year,3025647,Ontario,"43.664355,-79.3871427"
3520005,Toronto,Basement,2195.0,2.0,1.0,0,0,1,750.0,Not Available,3025647,Ontario,"43.6643298,-79.3396543"
3520005,Toronto,House,1900.0,2.0,1.0,1,0,0,700.0,1 Year,3025647,Ontario,"43.6641135,-79.3755939"
3520005,Toronto,Apartment,1629.0,1.0,1.0,0,1,1,505.0,1 Year,3025647,Ontario,"43.664061,-79.3738021"
3520005,Toronto,Apartment,1419.0,0.5,1.0,0,1,1,388.0,1 Year,3025647,Ontario,"43.664061,-79.3738021"
3520005,Toronto,Apartment,1599.0,1.0,1.0,0,1,1,468.0,1 Year,3025647,Ontario,"43.664061,-79.3738021"
3520005,Toronto,House,2800.0,2.0,2.0,0,0,0,1600.0,Not Available,3025647,Ontario,"43.6640333,-79.4236031"
3520005,Toronto,Duplex/Triplex,2800.0,2.0,2.0,0,0,0,1100.0,Month-to-month,3025647,Ontario,"43.6639704,-79.3353779"
3520005,Toronto,Condo,2300.0,1.0,1.0,0,0,0,489.0,1 Year,3025647,Ontario,"43.6639456,-79.3890593"
3520005,Toronto,Apartment,1100.0,1.0,1.0,1,1,1,400.0,1 Year,3025647,Ontario,"43.6639419,-79.3702831"
3520005,Toronto,House,2800.0,2.5,1.0,1,1,1,1150.0,1 Year,3025647,Ontario,"43.6639351,-79.4547976"
3520005,Toronto,Apartment,2095.0,2.0,1.0,1,1,1,524.0,1 Year,3025647,Ontario,"43.6639281,-79.3729878"
3520005,Toronto,Apartment,1650.0,2.0,1.0,0,1,1,800.0,1 Year,3025647,Ontario,"43.6638919,-79.5262105"
3520005,Toronto,House,2850.0,2.5,1.0,1,1,1,1150.0,1 Year,3025647,Ontario,"43.663791,-79.4547427"
3520005,Toronto,Townhouse,3700.0,3.0,2.5,0,0,1,1671.0,1 Year,3025647,Ontario,"43.6637879,-79.3278595"
3520005,Toronto,Apartment,2000.0,1.0,1.0,0,0,1,700.0,1 Year,3025647,Ontario,"43.6637879,-79.3278595"
3520005,Toronto,Apartment,2700.0,2.0,1.0,1,1,1,1000.0,1 Year,3025647,Ontario,"43.6637879,-79.3278595"
3520005,Toronto,Apartment,2170.0,1.0,1.0,0,1,1,683.0,1 Year,3025647,Ontario,"43.6637827,-79.3811815"
3520005,Toronto,Apartment,2800.0,2.0,1.0,0,1,1,882.0,1 Year,3025647,Ontario,"43.6637827,-79.3811815"
3520005,Toronto,Apartment,4100.0,3.0,2.0,0,1,1,1465.0,1 Year,3025647,Ontario,"43.6637827,-79.3811815"
3520005,Toronto,Condo,2995.0,1.0,1.0,1,1,1,600.0,Month-to-month,3025647,Ontario,"43.6637116,-79.3807215"
3520005,Toronto,Apartment,850.0,5.0,2.0,1,1,1,100.0,1 Year,3025647,Ontario,"43.66371,-79.3773311"
3520005,Toronto,Condo,2350.0,1.5,1.0,0,1,1,523.0,1 Year,3025647,Ontario,"43.6636842,-79.3834734"
3520005,Toronto,Condo,2800.0,2.0,1.0,0,1,1,618.0,1 Year,3025647,Ontario,"43.6636842,-79.3834734"
3520005,Toronto,Apartment,1450.0,1.0,1.0,1,1,1,550.0,1 Year,3025647,Ontario,"43.663663,-79.4649756"
3520005,Toronto,Condo,2250.0,1.0,1.0,1,1,1,535.0,1 Year,3025647,Ontario,"43.6635619,-79.3780133"
3520005,Toronto,Condo,2300.0,1.0,1.0,1,1,1,550.0,1 Year,3025647,Ontario,"43.6635619,-79.3780133"
3520005,Toronto,Apartment,1995.0,2.0,1.0,0,1,1,653.0,1 Year,3025647,Ontario,"43.6635363,-79.3580039"
3520005,Toronto,Apartment,1750.0,1.0,1.0,0,1,1,365.0,1 Year,3025647,Ontario,"43.6635363,-79.3580039"
3520005,Toronto,Apartment,1750.0,1.0,1.0,0,1,1,474.0,1 Year,3025647,Ontario,"43.6635363,-79.3580039"
3520005,Toronto,Apartment,1695.0,1.0,1.0,0,1,1,434.0,1 Year,3025647,Ontario,"43.6635363,-79.3580039"
3520005,Toronto,Apartment,1675.0,1.0,1.0,0,1,1,369.0,1 Year,3025647,Ontario,"43.6635363,-79.3580039"
3520005,Toronto,Apartment,1695.0,1.0,1.0,0,1,1,442.0,1 Year,3025647,Ontario,"43.6635363,-79.3580039"
3520005,Toronto,Apartment,1625.0,1.0,1.0,0,1,1,370.0,1 Year,3025647,Ontario,"43.6635363,-79.3580039"
3520005,Toronto,Condo,3450.0,2.5,2.0,0,0,1,1400.0,1 Year,3025647,Ontario,"43.6633841,-79.3721451"
3520005,Toronto,Duplex/Triplex,1800.0,1.0,1.0,1,1,1,650.0,1 Year,3025647,Ontario,"43.6632152,-79.4250329"
3520005,Toronto,House,3450.0,3.0,2.5,0,0,0,2000.0,1 Year,3025647,Ontario,"43.6631819,-79.4259052"
3520005,Toronto,Basement,1500.0,1.0,1.0,0,0,0,800.0,1 Year,3025647,Ontario,"43.6631819,-79.4259052"
3520005,Toronto,Apartment,1095.0,0.5,1.0,1,1,1,150.0,1 Year,3025647,Ontario,"43.6631573,-79.3685552"
3520005,Toronto,Apartment,1095.0,0.5,1.0,1,1,1,150.0,1 Year,3025647,Ontario,"43.6631573,-79.3685552"
3520005,Toronto,Apartment,1999.0,2.0,1.0,0,0,0,800.0,Not Available,3025647,Ontario,"43.6631087,-79.375154"
3520005,Toronto,Apartment,1499.0,1.0,1.0,0,0,0,448.0,Not Available,3025647,Ontario,"43.6631087,-79.375154"
3520005,Toronto,Townhouse,2895.0,2.0,1.0,0,0,0,1100.0,1 Year,3025647,Ontario,"43.6630958,-79.4066129"
3520005,Toronto,Apartment,2000.0,1.0,1.0,0,0,1,725.0,Not Available,3025647,Ontario,"43.6630237,-79.4649666"
3520005,Toronto,Condo,2100.0,1.0,1.0,1,1,1,450.0,1 Year,3025647,Ontario,"43.6629771,-79.386217"
3520005,Toronto,House,1450.0,1.0,1.0,1,1,1,550.0,Month-to-month,3025647,Ontario,"43.6629577,-79.4487668"
3520005,Toronto,Duplex/Triplex,2295.0,1.5,1.0,1,1,1,800.0,1 Year,3025647,Ontario,"43.6629577,-79.4487668"
3520005,Toronto,Apartment,2750.0,2.0,2.0,0,1,1,740.0,1 Year,3025647,Ontario,"43.6628964,-79.4610716"
3520005,Toronto,Basement,1590.0,1.0,1.0,1,1,1,800.0,1 Year,3025647,Ontario,"43.6628244,-79.4125384"
3520005,Toronto,Condo,2400.0,1.5,1.0,0,0,0,468.0,1 Year,3025647,Ontario,"43.6627864,-79.3792921"
3520005,Toronto,Apartment,1475.0,0.5,1.0,1,1,1,350.0,1 Year,3025647,Ontario,"43.6627441,-79.404535"
3520005,Toronto,Condo,2550.0,2.0,1.0,0,0,0,575.0,1 Year,3025647,Ontario,"43.6626147,-79.379377"
3520005,Toronto,Condo,2550.0,1.5,1.0,0,0,0,600.0,1 Year,3025647,Ontario,"43.6626147,-79.379377"
3520005,Toronto,Townhouse,4800.0,3.0,2.0,0,0,0,1022.0,1 Year,3025647,Ontario,"43.6625904,-79.3435633"
3520005,Toronto,Apartment,2750.0,3.5,1.0,0,0,0,1400.0,1 Year,3025647,Ontario,"43.6625574,-79.42219"
3520005,Toronto,Condo,1000.0,1.5,1.0,1,1,1,650.0,Month-to-month,3025647,Ontario,"43.662547,-79.3809223"
3520005,Toronto,Condo,2400.0,1.5,1.0,0,0,1,590.0,1 Year,3025647,Ontario,"43.662547,-79.3809223"
3520005,Toronto,Townhouse,4400.0,3.0,3.0,0,0,0,1000.0,1 Year,3025647,Ontario,"43.662462,-79.3424303"
3520005,Toronto,Apartment,1900.0,2.0,1.0,0,0,1,950.0,1 Year,3025647,Ontario,"43.6624173,-79.3670509"
3520005,Toronto,Apartment,1650.0,2.0,2.0,1,1,1,500.0,1 Year,3025647,Ontario,"43.6623676,-79.3787171"
3520005,Toronto,Condo,2400.0,1.5,1.0,0,0,0,1000.0,1 Year,3025647,Ontario,"43.662269,-79.3791465"
3520005,Toronto,Condo,2350.0,1.5,1.0,0,0,0,1000.0,1 Year,3025647,Ontario,"43.662269,-79.3791465"
3520005,Toronto,Condo,3195.0,1.0,1.0,0,0,0,770.0,1 Year,3025647,Ontario,"43.6622551,-79.4447904"
3520005,Toronto,House,2700.0,4.0,1.0,0,0,0,1100.0,1 Year,3025647,Ontario,"43.6622303,-79.4157044"
3520005,Toronto,House,2700.0,4.0,1.0,0,0,0,1100.0,1 Year,3025647,Ontario,"43.6622303,-79.4157044"
3520005,Toronto,Apartment,2790.0,2.0,2.0,0,0,0,1200.0,1 Year,3025647,Ontario,"43.6622063,-79.4270147"
3520005,Toronto,Apartment,1750.0,1.0,1.0,0,0,1,600.0,1 Year,3025647,Ontario,"43.6622063,-79.4270147"
3520005,Toronto,Apartment,1500.0,0.5,1.0,1,1,1,350.0,1 Year,3025647,Ontario,"43.6622063,-79.4270147"
3520005,Toronto,Apartment,3200.0,2.0,1.0,1,1,1,1660.0,1 Year,3025647,Ontario,"43.6621744,-79.4572919"
3520005,Toronto,Basement,2000.0,2.0,1.0,1,1,1,700.0,1 Year,3025647,Ontario,"43.6620874,-79.4811105"
3520005,Toronto,Townhouse,5000.0,3.0,2.0,0,0,0,1600.0,1 Year,3025647,Ontario,"43.6620528,-79.3521518"
3520005,Toronto,Condo,3200.0,2.0,2.0,0,0,0,650.0,1 Year,3025647,Ontario,"43.6618975,-79.3838543"
3520005,Toronto,Condo,2600.0,1.0,1.0,0,1,0,500.0,1 Year,3025647,Ontario,"43.6618975,-79.3838543"
3520005,Toronto,Apartment,1100.0,1.0,1.0,1,1,1,400.0,1 Year,3025647,Ontario,"43.6618955,-79.4055685"
3520005,Toronto,Apartment,1999.0,2.0,1.0,0,1,1,809.0,1 Year,3025647,Ontario,"43.661878,-79.3720478"
3520005,Toronto,Apartment,1859.0,1.0,1.0,0,1,1,600.0,1 Year,3025647,Ontario,"43.661878,-79.3720478"
3520005,Toronto,Apartment,1579.0,0.5,1.0,0,1,1,375.0,1 Year,3025647,Ontario,"43.661878,-79.3720478"
3520005,Toronto,Condo,1995.0,1.0,1.0,0,1,1,600.0,1 Year,3025647,Ontario,"43.6618575,-79.3841472"
3520005,Toronto,Duplex/Triplex,2650.0,2.0,1.0,0,0,1,1200.0,Month-to-month,3025647,Ontario,"43.6618334,-79.5081326"
3520005,Toronto,Condo,2100.0,1.0,1.0,1,1,1,500.0,1 Year,3025647,Ontario,"43.6618322,-79.3856671"
3520005,Toronto,Condo,2550.0,1.5,1.0,0,0,1,657.0,1 Year,3025647,Ontario,"43.6618322,-79.3856671"
3520005,Toronto,Apartment,2600.0,1.5,1.0,0,0,1,645.0,1 Year,3025647,Ontario,"43.6617789,-79.3697083"
3520005,Toronto,Condo,2350.0,1.5,1.0,1,1,1,600.0,1 Year,3025647,Ontario,"43.6617585,-79.3846976"
3520005,Toronto,Condo,2280.0,1.5,1.0,1,1,1,750.0,1 Year,3025647,Ontario,"43.6617585,-79.3846976"
3520005,Toronto,Apartment,2700.0,3.0,1.0,0,1,1,850.0,1 Year,3025647,Ontario,"43.6617482,-79.4272624"
3520005,Toronto,Basement,1395.0,1.0,1.0,1,1,1,400.0,1 Year,3025647,Ontario,"43.6617019,-79.4429669"
3520005,Toronto,Condo,2230.0,1.5,1.0,0,1,1,663.0,1 Year,3025647,Ontario,"43.6617006,-79.3608886"
3520005,Toronto,Condo,6000.0,1.5,1.5,1,1,1,2209.0,1 Year,3025647,Ontario,"43.6617006,-79.3608886"
3520005,Toronto,House,5200.0,4.0,3.0,0,0,0,2200.0,1 Year,3025647,Ontario,"43.6616617,-79.4350498"
3520005,Toronto,Apartment,2200.0,2.0,1.0,0,1,1,675.0,1 Year,3025647,Ontario,"43.6616422,-79.3713707"
3520005,Toronto,House,4000.0,3.0,1.5,1,1,1,1700.0,1 Year,3025647,Ontario,"43.6616097,-79.3773535"
3520005,Toronto,Apartment,2500.0,2.0,1.0,1,1,1,1.0,1 Year,3025647,Ontario,"43.6616083,-79.4647633"
3520005,Toronto,Apartment,2000.0,2.0,1.0,0,1,1,900.0,1 Year,3025647,Ontario,"43.6616083,-79.4647633"
3520005,Toronto,Apartment,2350.0,2.0,1.0,0,0,1,750.0,Not Available,3025647,Ontario,"43.6614975,-79.4747771"
3520005,Toronto,Apartment,2800.0,1.0,1.0,1,1,1,850.0,1 Year,3025647,Ontario,"43.661438,-79.4199256"
3520005,Toronto,Condo,2500.0,1.0,1.0,1,1,1,550.0,1 Year,3025647,Ontario,"43.6612639,-79.3823682"
3520005,Toronto,Condo,2450.0,1.5,1.0,0,1,1,688.0,1 Year,3025647,Ontario,"43.6612353,-79.3815848"
3520005,Toronto,Condo,2400.0,1.5,1.0,0,1,1,650.0,1 Year,3025647,Ontario,"43.661231,-79.3820163"
3520005,Toronto,House,3250.0,3.0,2.0,0,0,1,2000.0,1 Year,3025647,Ontario,"43.661228,-79.3722185"
3520005,Toronto,Apartment,1600.0,1.0,1.0,1,1,1,600.0,1 Year,3025647,Ontario,"43.661228,-79.3722185"
3520005,Toronto,Basement,3300.0,4.0,2.0,0,0,0,1300.0,Not Available,3025647,Ontario,"43.6612262,-79.4368412"
3520005,Toronto,Apartment,3300.0,4.0,1.5,0,0,0,1450.0,1 Year,3025647,Ontario,"43.6612262,-79.4368412"
3520005,Toronto,Condo,2275.0,1.5,1.0,0,0,1,652.0,1 Year,3025647,Ontario,"43.661198,-79.3816644"
3520005,Toronto,Condo,2000.0,1.0,1.0,0,0,0,500.0,1 Year,3025647,Ontario,"43.661198,-79.3816644"
3520005,Toronto,Apartment,2250.0,1.0,1.0,1,1,1,700.0,1 Year,3025647,Ontario,"43.6611455,-79.4072615"
3520005,Toronto,Basement,1900.0,1.0,1.0,1,0,1,700.0,Not Available,3025647,Ontario,"43.6610915,-79.4334103"
3520005,Toronto,Condo,2900.0,2.5,1.0,1,1,1,750.0,1 Year,3025647,Ontario,"43.661091,-79.3825001"
